ag_id,ag_name,citycode,feed_id,label,feed_name,relatedLink,official,feed_note,prefcode,prefname,catalog_name,feed_publisher,feed_service_begin_date,available_data,feed_page_url,license_name,license_url,feed_service_end_date,feed_LastUpdate,feed_start_date,feed_end_date,ver_status,feed_version_note,rt_id,rt_label,rt_catalog_name,rt_catalog_url,rt_status
a18002,福井市,18201,f1800209,福井市　日新さんさんバス,福井市　日新さんさんバス,https://bus.keifuku.co.jp/commubus/,1,,18,福井県,福井県オープンデータライブラリ,福井市,20191106,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200824,20190401,20210331,1,,,,,,
a18002,福井市,18201,f1800210,福井市　美山地域バス,福井市　美山地域バス,http://www.city.fukui.lg.jp/kurasi/koutu/public/chiikibetudia.html,1,,18,福井県,福井県オープンデータライブラリ,福井市,20191106,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210331,20210401,20220331,1,2021/4/1～,,,,,
a18002,福井市,18201,f1800211,福井市　森田地区コミュニティバス「もりたん」,福井市　地域コミュニティバスもりたん,https://bus.keifuku.co.jp/commubus/,1,,18,福井県,福井県オープンデータライブラリ,福井市,20200824,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200824,20190401,20210331,1,,,,,,
a18003,坂井市,18210,f1800301,坂井市　ぐるっと坂井,坂井市コミュニティバス,https://www.city.fukui-sakai.lg.jp/shimin/kurashi/toshi-keikaku/kotsu/bus/gurutto-sakai.html,1,,18,福井県,福井県オープンデータライブラリ,坂井市,20191106,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200827,20200401,20210331,1,,,,,,
a18004,大野市,18205,f1800401,大野市　まちなか循環バス,大野まちなか循環バス,https://www.city.ono.fukui.jp/kurashi/douro-kotsu/bus/bus-taxi3.html,1,,18,福井県,福井県オープンデータライブラリ,大野市,20191210,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200824,20180101,20210331,1,,,,,,
a18004,大野市,18205,f1800402,大野市　市営バス,大野市営バス,https://www.city.ono.fukui.jp/kurashi/douro-kotsu/bus/bus-taxi3.html,1,,18,福井県,福井県オープンデータライブラリ,大野市,20191210,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200824,20180101,20210331,1,,,,,,
a18005,越前市,18209,f1800501,越前市　市民バス「のろっさ」,越前市コミュニティバス,https://www.city.echizen.lg.jp/office/030/015/shiminbasujikokuhyou.html,1,,18,福井県,福井県オープンデータライブラリ,越前市,20191210,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20201126,20200401,20230331,1,2020/4/1～,,,,,
a18006,美浜町,18442,f1800601,美浜町コミュニティバス,美浜町コミュニティバス,http://www.town.mihama.fukui.jp/www/info/detail.jsp?id=5261,1,,18,福井県,福井県オープンデータライブラリ,美浜町,20191210,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200319,20190101,20210331,1,,,,,,
a18007,若狭町,18501,f1800701,若狭町　町営バス,若狭町営バス,https://www.town.fukui-wakasa.lg.jp/town/category/page.asp?Page=1231,1,,18,福井県,福井県オープンデータライブラリ,若狭町,20191210,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200824,20180101,20210331,1,,,,,,
a18008,福井県あわら市,18208,f1800801,あわら市北部周遊バス「あわらぐるっとバス」,あわら市北部周遊バス,http://www.city.awara.lg.jp/mokuteki/industry/kanko/konkojouhou/p010681.html,1,,18,福井県,福井県オープンデータライブラリ,福井県あわら市,20200117,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210325,20191220,20220331,1,,,,,,
a18009,敦賀市,18202,f1800901,敦賀市コミュニティバス・福鉄バス（菅浜線・若狭線）,敦賀市コミュニティバス,http://www.city.tsuruga.lg.jp/communitybus/,1,ぐるっと敦賀周遊バス、福鉄バス菅浜線・若狭線含む,18,福井県,福井県オープンデータライブラリ,敦賀市,20200226,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200226,20181101,20191030,1,,,,,,
a18010,福井鉄道,,f1800901,敦賀市コミュニティバス・福鉄バス（菅浜線・若狭線）,敦賀市コミュニティバス,http://www.city.tsuruga.lg.jp/communitybus/,1,ぐるっと敦賀周遊バス、福鉄バス菅浜線・若狭線含む,18,福井県,福井県オープンデータライブラリ,敦賀市,20200226,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200226,20181101,20191030,1,,,,,,
a18011,永平寺町,18322,f1801001,永平寺町コミュニティバス,永平寺町コミュニティバス,https://www.town.eiheiji.lg.jp/900/905/p002774.html,1,,18,福井県,福井県オープンデータライブラリ,永平寺町,20200512,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210325,20180101,20220331,1,,,,,,
a18014,勝山市,18206,f1801302,勝山市コミュニティバス,勝山市コミュニティバス,https://www.city.katsuyama.fukui.jp/site/koukyou-koutsu/704.html,1,,18,福井県,福井県オープンデータライブラリ,勝山市環境政策課,20210201,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210325,20210301,20220228,1,2021/3/1～,,,,,
a18015,小浜市,18204,f1801402,小浜市　あいあいバス,小浜市あいあいバス,http://www1.city.obama.fukui.jp/,1,,18,福井県,福井県オープンデータライブラリ,ジョルダン株式会社,20201120,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20201120,20201001,20210331,1,2020/10/1～,,,,,
a19001,山梨交通グループ,,f1900001,山梨交通・富士急行・山梨県内コミュニティバス,山梨交通・富士急行・県内コミュニティバス,https://busmaps.jp/yamanashi/,1,毎日4時台に自動更新,19,山梨県,opendata.busmaps.jp,山梨県バス協会,20170201,1,http://opendata.busmaps.jp/,CC 0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,20210401,20130401,20251231,1,,,,,,
a19002,富士急行グループ,,f1900001,山梨交通・富士急行・山梨県内コミュニティバス,山梨交通・富士急行・県内コミュニティバス,https://busmaps.jp/yamanashi/,1,毎日4時台に自動更新,19,山梨県,opendata.busmaps.jp,山梨県バス協会,20170201,1,http://opendata.busmaps.jp/,CC 0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,20210401,20130401,20251231,1,,,,,,
a19003,甲斐市,19210,f1900001,山梨交通・富士急行・山梨県内コミュニティバス,山梨交通・富士急行・県内コミュニティバス,https://busmaps.jp/yamanashi/,1,毎日4時台に自動更新,19,山梨県,opendata.busmaps.jp,山梨県バス協会,20170201,1,http://opendata.busmaps.jp/,CC 0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,20210401,20130401,20251231,1,,,,,,
a19004,中央市,19214,f1900001,山梨交通・富士急行・山梨県内コミュニティバス,山梨交通・富士急行・県内コミュニティバス,https://busmaps.jp/yamanashi/,1,毎日4時台に自動更新,19,山梨県,opendata.busmaps.jp,山梨県バス協会,20170201,1,http://opendata.busmaps.jp/,CC 0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,20210401,20130401,20251231,1,,,,,,
a19005,南アルプス市,19208,f1900001,山梨交通・富士急行・山梨県内コミュニティバス,山梨交通・富士急行・県内コミュニティバス,https://busmaps.jp/yamanashi/,1,毎日4時台に自動更新,19,山梨県,opendata.busmaps.jp,山梨県バス協会,20170201,1,http://opendata.busmaps.jp/,CC 0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,20210401,20130401,20251231,1,,,,,,
a19006,韮崎市,19207,f1900001,山梨交通・富士急行・山梨県内コミュニティバス,山梨交通・富士急行・県内コミュニティバス,https://busmaps.jp/yamanashi/,1,毎日4時台に自動更新,19,山梨県,opendata.busmaps.jp,山梨県バス協会,20170201,1,http://opendata.busmaps.jp/,CC 0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,20210401,20130401,20251231,1,,,,,,
a19007,山梨交通（静岡営業所）（旧・山交タウンコーチ）,,f1900001,山梨交通・富士急行・山梨県内コミュニティバス,山梨交通・富士急行・県内コミュニティバス,https://busmaps.jp/yamanashi/,1,毎日4時台に自動更新,19,山梨県,opendata.busmaps.jp,山梨県バス協会,20170201,1,http://opendata.busmaps.jp/,CC 0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,20210401,20130401,20251231,1,,,,,,
a19008,富士川町,19368,f1900001,山梨交通・富士急行・山梨県内コミュニティバス,山梨交通・富士急行・県内コミュニティバス,https://busmaps.jp/yamanashi/,1,毎日4時台に自動更新,19,山梨県,opendata.busmaps.jp,山梨県バス協会,20170201,1,http://opendata.busmaps.jp/,CC 0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,20210401,20130401,20251231,1,,,,,,
a19009,身延町,19365,f1900001,山梨交通・富士急行・山梨県内コミュニティバス,山梨交通・富士急行・県内コミュニティバス,https://busmaps.jp/yamanashi/,1,毎日4時台に自動更新,19,山梨県,opendata.busmaps.jp,山梨県バス協会,20170201,1,http://opendata.busmaps.jp/,CC 0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,20210401,20130401,20251231,1,,,,,,
a19010,甲州市,19213,f1900001,山梨交通・富士急行・山梨県内コミュニティバス,山梨交通・富士急行・県内コミュニティバス,https://busmaps.jp/yamanashi/,1,毎日4時台に自動更新,19,山梨県,opendata.busmaps.jp,山梨県バス協会,20170201,1,http://opendata.busmaps.jp/,CC 0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,,20210401,20130401,20251231,1,,,,,,
a20001,南木曽町,20423,f2000101,南木曽町　地域バス,南木曽町　地域バス,http://www.town.nagiso.nagano.jp/gennkinamatidukuri/tiikisinnkoukyougikai/busdia.html,1,馬籠線・保上線,20,長野県,公共交通利用促進ネットワーク,南木曽町,20200204,1,http://www.rosenzu.com/~gtfs/nagiso/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210330,20210401,20220331,1,2021/4/1改正,,,,,
a21001,中津川市,21206,f2100101,中津川市コミュニティバス,中津川市コミュニティバス,http://www.city.nakatsugawa.gifu.jp/page/051067.html,1,,21,岐阜県,公共交通利用促進ネットワーク,中津川市公共交通会議,20180726,1,https://www.rosenzu.com/~gtfs/nakatsugawa/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210211,20210401,20220331,1,2021/4/1改正,r0005,中津川市コミュニティバス,中津川市,http://www.city.nakatsugawa.gifu.jp/page/083409.html,0
a21002,北恵那交通株式会社,,f2100201,北恵那バス（北恵那交通）,北恵那交通,http://www.kitaena.co.jp/,1,,21,岐阜県,公共交通利用促進ネットワーク,北恵那交通株式会社,20181211,1,https://www.rosenzu.com/~gtfs/kitaena/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210219,20210401,20220331,1,2021/4/1改正,r0043,北恵那バス,北恵那交通　オープンデータ,http://www.rosenzu.com/~gtfs/kitaena/index.html,1
a21003,可児市,21214,f2100301,可児市　さつきバス・Ｋバス,さつきバス・Kバス【標準的なバス情報フォーマット】,https://www.city.kani.lg.jp/4735.htm,1,,21,岐阜県,可児市オープンデータ,可児市,20190221,1,https://www.city.kani.lg.jp/12301.htm,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20201218,20201218,20220331,1,2020/12/11改正,,,,,
a21003,可児市,21214,f2100302,可児市　YAOバス,ＹＡＯバス【標準的なバス情報フォーマット】,https://www.city.kani.lg.jp/3150.htm,1,,21,岐阜県,可児市オープンデータ,可児市,20200107,1,https://www.city.kani.lg.jp/12301.htm,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20201209,20201209,20220331,1,2020/12/9改正,,,,,
a21004,恵那市,21210,f2100401,恵那市自主運行バス,恵那市自主運行バス,https://www.city.ena.lg.jp/kurashi/support/road/traffic/train/,1,,21,岐阜県,公共交通利用促進ネットワーク,恵那市,20191114,1,https://www.rosenzu.com/~gtfs/ena/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210317,20210401,20220930,1,2021/4/1改正,,,,,
a21005,関市,21205,f2100501,関シティバス,標準的なバス情報フォーマット　GTFS-JPデータ　板取ふれあいバス,http://www.city.seki.lg.jp/0000014823.html,1,板取ふれあいバスのみ,21,岐阜県,オープンデータ（関市）,関市,20200219,1,http://www.city.seki.lg.jp/0000010802.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200525,20200401,20210331,1,2020/4/1改正,,,,,
a21006,本巣市,21218,f2100601,本巣市営バス,本巣市営バス,https://www.city.motosu.lg.jp/category/1-11-1-0-0-0-0-0-0-0.html,1,,21,岐阜県,公共交通利用促進ネットワーク,岐阜県本巣市,20201223,1,https://www.rosenzu.com/~gtfs/motosu/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20201223,20201222,20211221,1,2020/12/14改正,,,,,
a21007,海津市,21221,f2100701,海津市コミュニティバス,海津市コミュニティバス,https://www.city.kaizu.lg.jp/kurashi/category/1-5-4-0-0-0-0-0-0-0.html,1,,21,岐阜県,公共交通利用促進ネットワーク,海津市,20200901,1,https://www.rosenzu.com/~gtfs/kaizu/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210326,20210401,20210930,1,2021/4/1改正,,,,,
a21008,明知鉄道,,f2100801,明知鉄道,明知鉄道　オープンデータ,https://www.aketetsu.co.jp/,1,,21,岐阜県,公共交通利用促進ネットワーク,明知鉄道,20200905,1,https://www.rosenzu.com/~gtfs/akechirailway/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210303,20210313,20220331,1,2021/3/13改正,,,,,
a21010,岐阜市,21201,f2100901,岐阜市コミュニティバス「ぎふっこバス」,岐阜県岐阜市コミュニティバス　オープンデータ,https://www.city.gifu.lg.jp/11537.htm,1,,21,岐阜県,公共交通利用促進ネットワーク,岐阜市,20200925,1,https://www.rosenzu.com/~gtfs/gifu/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210226,20210301,20220228,1,2021/3/1改正,,,,,
a21019,東濃鉄道株式会社,,f2101801,東鉄バス（東濃鉄道）,東濃鉄道（東鉄バス）　オープンデータ,https://tohtetsu.co.jp/,1,,21,岐阜県,公共交通利用促進ネットワーク,東濃鉄道株式会社,20201112,1,https://www.rosenzu.com/~gtfs/tohtetsu/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210320,20210405,20210930,1,2021/4/5改正,,,,,
a21020,御嵩町,21521,f2101901,御嵩町　ふれあいバス,岐阜県御嵩町コミュニティバス「ふれあいバス」　オープンデータ,https://www.town.mitake.lg.jp/,1,,21,岐阜県,公共交通利用促進ネットワーク,御嵩町,20210114,1,https://www.rosenzu.com/~gtfs/mitake/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210114,20201224,20211223,1,2020/4/1改正,,,,,
a21021,美濃加茂市,21211,f2102001,美濃加茂市コミュニティバス「あい愛バス」,岐阜県美濃加茂市コミュニティバス「あい愛バス」　オープンデータ,http://aiai-bus.com/,1,,21,岐阜県,公共交通利用促進ネットワーク,岐阜県美濃加茂市,20210202,1,https://www.rosenzu.com/~gtfs/minokamo/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210202,20201224,20211231,1,2020/10/1改正,,,,,
a21022,土岐市,21212,f2102101,土岐市　市民バス,岐阜県土岐市　市民バス　オープンデータ,https://www.city.toki.lg.jp/docs/copy-6av6e0hmvkgfm.html,1,,21,岐阜県,公共交通利用促進ネットワーク,土岐市,20210222,1,https://www.rosenzu.com/~gtfs/toki/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210222,20200821,20210930,1,2019/10/1改正,,,,,
a22002,島田市,22209,f2200101,[OpenTransit] 島田市自主運行バス,島田市,https://www.city.shimada.shizuoka.jp/kurashi/tetuduki/kotu-kuko/kotu/bus/,1,OpenTransitプロジェクト（運用停止）,22,静岡県,OpenMobilityData (TransitFeeds),AALT Inc. （運営主体）,20160107,1,https://transitfeeds.com/p/opentransit/588,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,20200804,20200804,20200802,20201030,1,2020/8/4最終更新版,,,,,
a22003,焼津市,22212,f2201301,焼津市自主運行バス,焼津市_B004_標準的なバス情報フォーマット（自主運行バス）,https://www.city.yaizu.lg.jp/g06-002/kurashi/koutsuu/bus/index.html,1,,22,静岡県,ふじのくにオープンデータカタログ,焼津市,20200317,1,https://opendata.pref.shizuoka.jp/dataset/8091.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210331,20210322,20220331,1,2019/4/1改正,,,,,
a22004,掛川市,22213,f2200301,[OpenTransit] 掛川市自主運行バス,掛川市,https://www.city.kakegawa.shizuoka.jp/life/koutsuu/bus/sigaitijyunkansen.html,1,OpenTransitプロジェクト（運用休止データ）,22,静岡県,OpenMobilityData (TransitFeeds),AALT Inc. （運営主体）,20150112,1,https://transitfeeds.com/p/opentransit/352,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,20150430,20200801,20150427,20150430,1,,,,,,
a22006,御前崎市,22223,f2200601,[OpenTransit] 御前崎市自主運行バス,御前崎市,https://www.city.omaezaki.shizuoka.jp/kurashi/kurashi_tetsuduki/koutsu/koukyoukoutuu/bus.html,1,OpenTransitプロジェクト（運用休止データ）,22,静岡県,OpenMobilityData (TransitFeeds),AALT Inc. （運営主体）,20150112,1,https://transitfeeds.com/p/opentransit/353,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,20150430,20200730,20150427,20150430,1,,,,,,
a22008,菊川市,22224,f2200801,菊川市コミュニティバス,標準的なバス情報フォーマットに基づいた菊川市コミュニティバスデータ,https://www.city.kikugawa.shizuoka.jp/chiikishien/communitybus.html,1,カタログサイト、CKANサイトでzip名の差異あり,22,静岡県,ふじのくにオープンデータカタログ,菊川市総務部地域支援課,20180709,1,https://opendata.pref.shizuoka.jp/dataset/fuji-942.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210319,20210401,20220331,1,2021/4/1～,,,,,
a22009,裾野市,22220,f2200501,[OpenTransit] 裾野市 すそのーる,裾野市,https://www.city.susono.shizuoka.jp/kurashi/4/1/index.html,1,OpenTransitプロジェクト（運用休止データ）,22,静岡県,OpenMobilityData (TransitFeeds),AALT Inc. （運営主体）,20150112,1,https://transitfeeds.com/p/opentransit/354,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,20150430,20200801,20150427,20150430,1,,,,,,
a22009,裾野市,22220,f2200901,裾野市自主運行バス すそのーる,裾野市　自主運行バスすそのーるGTFSデータ,https://www.city.susono.shizuoka.jp/kurashi/4/1/index.html,1,,22,静岡県,ふじのくにオープンデータカタログ,裾野市,20180823,1,https://opendata.pref.shizuoka.jp/dataset/fuji-855.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200318,20200401,20210331,1,2020/4/1改正,,,,,
a22011,東海バス,,f2201101,東海バス（東海自動車）,東海バス,https://www.tokaibus.jp/,1,,22,静岡県,「標準的なバス情報フォーマット」（GTFS）オープンデータ（東海バス）,株式会社ユニ・トランド,20200204,1,https://www.tokaibus.jp/rosen/gtfs-jp.html,(オープンデータとして公開),,,20210401,20190101,20211031,1,2020/9/1改正（掲載URL変更）,,,,,
a22012,袋井市,22216,f2201201,袋井市自主運行バス,袋井市自主運行バス（GTFS-JP）,https://www.city.fukuroi.shizuoka.jp/kurashi/oshirase/1580711815555.html,1,,22,静岡県,ふじのくにオープンデータカタログ,袋井市,20200313,1,https://opendata.pref.shizuoka.jp/dataset/8088.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20200528,20200527,20210331,1,2020/5/27～,,,,,
a23001,日進市,23230,f2300101,くるりんばす（日進市巡回バス）,くるりんばす情報,https://www.city.nisshin.lg.jp/department/shimin/anzen/1/1/index.html,1,,23,愛知県,日進市オープンデータポータルサイト,日進市市民生活部生活安全課,20180131,1,http://www.city.nisshin.lg.jp/opendata/serch/kurashi.html#koutu,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210406,20210401,20220331,1,2021/4/1改正,,,,,
a23002,豊橋市,23201,f2300201,豊橋市「地域生活」バス（コミュニティバス）,豊橋市 コミュニティバス GTFSデータ,http://www.city.toyohashi.lg.jp/10273.htm,1,乗合タクシーは収録なし,23,愛知県,東三河オープンデータ,豊橋市,20181206,1,https://opendata-east-mikawa.jp/node/787,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210331,20210329,20220331,1,2021/3/29改正,r0010,豊橋市コミュニティバス（要APIキー）,豊橋市 コミュニティバス（東三河オープンデータ）,https://opendata-east-mikawa.jp/node/787,2
a23003,尾張旭市,23226,f2300301,尾張旭市営バス　あさぴー号,市営バスあさぴー号情報,http://www.asapy.jp/,1,,23,愛知県,尾張旭市オープンデータ,尾張旭市,20190214,1,https://www.city.owariasahi.lg.jp/sisei/data/jyumin.html#kotu,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200605,20200601,20211231,1,2020/6/1～,,,,,
a23004,碧南市役所,23209,f2300401,碧南市　くるくるバス,くるくるバス,https://www.city.hekinan.lg.jp/soshiki/keizai_kankyo/shoko/1_2/1/index.html,1,※初掲載日は仮（確認できた最古の日付を記載）,23,愛知県,碧南市オープンデータ,碧南市,20190209,1,http://www.city.hekinan.lg.jp/jigyousha/open_data/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210405,20200401,20220331,1,2020/4/1改正,,,,,
a23005,豊橋鉄道株式会社,,f2300501,豊橋鉄道市内線,豊橋鉄道市内線 GTFSデータ,https://www.toyotetsu.com/,1,時刻データはfrequencies使用,23,愛知県,東三河オープンデータ,豊橋鉄道株式会社,20190424,1,https://opendata-east-mikawa.jp/node/784,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210331,20210301,20220331,1,,r0011,豊橋鉄道市内線（要APIキー）,豊橋鉄道市内線（東三河オープンデータ）,https://opendata-east-mikawa.jp/node/784,2
a23006,豊田市,23211,f2300601,豊田市　とよたおいでんバス,愛知県豊田市とよたおいでんバス,http://michinavitoyota.jp/,1,豊田市オープンデータサイトでも公開,23,愛知県,公共交通利用促進ネットワーク,豊田市,20190426,1,https://www.rosenzu.com/~gtfs/toyota/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210303,20210401,20220331,1,2021/4/1改正,,,,,
a23006,豊田市,23211,f2300602,豊田市　地域バス,愛知県豊田市地域バス,http://michinavitoyota.jp/,1,豊田市オープンデータサイトでも公開,23,愛知県,公共交通利用促進ネットワーク,豊田市,20190426,1,https://www.rosenzu.com/~gtfs/toyota/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210312,20210401,20220331,1,2021/4/1改正,,,,,
a23007,一宮市役所,23203,f2300701,一宮市　i-バス,i-バスGTFSデータ,https://www.city.ichinomiya.aichi.jp/kurashi/bouhan/1010058/index.html,1,,23,愛知県,一宮市オープンデータカタログサイト,一宮市,20190515,1,https://www.city.ichinomiya.aichi.jp/cgi-opd/opendata.cgi?category=07&ys=0&ms=0&ds=0&ye=0&me=0&de=0&text=&format=0&license=0&group=0&sort=1,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210409,20210401,20220331,1,2021/4/1改正,,,,,
a23008,東浦町,23442,f2300801,東浦町運行バス「う・ら・ら」,東浦町運行バスう・ら・ら,https://www.town.aichi-higashiura.lg.jp/kurashi/doro_kotsu/urara/index.html,1,,23,愛知県,公共交通利用促進ネットワーク,東浦町,20190911,1,https://www.rosenzu.com/~gtfs/higashiura/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210114,20210201,20211231,1,2021/2/1改正,,,,,
a23009,武豊町,23447,f2300901,武豊町「ゆめころん」,武豊町「ゆめころん」,http://www.town.taketoyo.lg.jp/category_list.php?frmCd=8-6-0-0-0,1,,23,愛知県,公共交通利用促進ネットワーク,武豊町,20190924,1,https://www.rosenzu.com/~gtfs/taketoyo/index.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20201218,20210201,20220131,1,2021/2/1改正,,,,,
a23010,みよし市,23236,f2301001,みよし市　さんさんバス,さんさんバス情報,https://www.city.aichi-miyoshi.lg.jp/kikaku/sansan-bus/index.html,1,,23,愛知県,みよし市オープンデータカタログ,みよし市政策推進部企画政策課,20191001,1,http://www.city.aichi-miyoshi.lg.jp/shisei/opendata/jumin.html#kotu,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210315,20190201,20220331,1,,,,,,
a23011,東郷町,23302,f2301101,東郷町　じゅんかい君,じゅんかい君情報,https://www.town.aichi-togo.lg.jp/machi/koutsuu/bus/index.html,1,,23,愛知県,オープンデータTOGO,東郷町,20191009,1,https://www.town.aichi-togo.lg.jp/kikaku/toukei/chousei/toukei/od/od3.html#koutuu,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210331,20210401,20220331,1,2021/4/1改正,,,,,
a23012,長久手市,23238,f2301201,長久手市　N-バス,バス時刻表,https://www.city.nagakute.lg.jp/anshin/ct_n-bus.html,1,,23,愛知県,長久手市／オープンデータ,長久手市暮らし文化部安心安全課,20191015,1,https://www.city.nagakute.lg.jp/gyosei/shikuchoson/3/7271.html#h_idx_iw_flex_1_4,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20191015,20190401,20200331,1,,,,,,
a23013,蒲郡市,23214,f2301301,蒲郡市コミュニティバス,蒲郡市コミュニティバスGTFSデータ,http://www.city.gamagori.lg.jp/unit/kotsu/communitybus.html,1,,23,愛知県,東三河オープンデータ,愛知県蒲郡市,20191016,1,https://opendata-east-mikawa.jp/node/1748,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210407,20210401,20220331,1,2021/4/1改正,,,,,
a23014,安城市,23212,f2301401,安城市　あんくるバス,あんくるバス バス情報,http://www.city.anjo.aichi.jp/kurasu/dorokotsu/bus.html,1,,23,愛知県,安城市／オープンデータ,安城市,20191004,1,https://www.city.anjo.aichi.jp/shisei/opendata/dataset/opendata-koutsu.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20201001,20201001,20210930,1,2020/10/1改正,,,,,
